MTH_TEL_BILL,als_m3_id_nbank_tot_mons,als_m12_id_bank_tot_mons,RACE,SINGE_DATE,BIRTHDAY,m1_num,als_lst_id_bank_inteday,als_lst_id_nbank_consnum,m6_num,als_m6_id_nbank_tot_mons,d15_num,TOTAL_PRICE,m6_day,LOAN_AMT,APROV_DURATION,DOWN_PAY,als_fst_id_nbank_inteday,als_m3_id_tot_mons,m12_num,als_m12_id_tot_mons,m12_day,FIRST_REPAY,als_fst_id_bank_inteday,als_m6_id_tot_mons,FLX_PACKAGE,m3_day,m3_num,MONTH_RATE,REPAY_DAY,als_m12_id_nbank_tot_mons,als_lst_id_bank_consnum,MTH_REPAY_AMT,als_m6_id_bank_tot_mons,d7_num,y
0,1,0,1,2,24,10,0,1,14,1,10,4133,712,4133,9.37,0,1,1,14,1,1428,373,0,1,0.81,352,14,1.98,4,1,0,373,0,10,0
1,1,4,0,2,40,18,27,3,116,4,10,5049,245,4649,0.7,400,319,1,202.53,10,364,290,358,4,0.8,32,26,1.33,7,9,1,290,2,0,0
0,1,0,0,2,31,8,0,3,77,2,8,2083,196,2083,9.83,0,112,1,77,2,196,188,0,2,0.5,352,12,1.09,2,2,0,188,0,8,0
0,2,2,0,2,30,20,39,1,49.67,3,20,4989,116,3989,0.62,1000,357,2,76.76,7,575,360,214,3,0.65,68,43.5,1.67,4,6,1,360,1,10,0
1,1,0,0,3,30,8,0,1,12,1,8,2293,712,2293,0.65,0,1,1,12,1,1428,207,0,1,0.81,352,12,1.98,13,1,0,207,0,8,0
0,1,0,1,3,21,8,0,1,12,1,8,4600,712,4600,1.35,0,1,1,12,1,1428,287,0,1,0.72,352,12,1.98,5,1,0,287,0,8,0
1,1,0,1,2,20,26,0,1,38,1,26,3856,4,3656,0.97,200,242,1,55.34,3,366,330,0,1,0.81,4,38,1.98,13,3,0,330,0,26,0
0,1,1,0,2,20,10,58,1,24,1,10,4680,114,4180,0.63,500,1,2,24,2,114,494,58,2,0.38,114,24,1.03,4,1,1,494,1,10,0
1,1,0,0,3,53,8,0,1,12,1,8,4377,712,3927,1.53,450,1,1,12,1,1428,464,0,1,0.91,352,12,1.98,7,1,0,464,0,8,0
0,1,0,0,2,34,10,0,1,22,2,10,2069,372,1869,0.97,200,358,1,50.5,4,332,200,0,2,0.23,352,14,1.03,10,4,0,200,0,10,0
0,1,0,0,2,29,8,0,1,20,2,8,4600,444,4600,0.73,0,112,1,20,2,444,287,0,2,0.72,352,12,1.98,13,2,0,287,0,8,0
1,1,0,1,4,33,8,0,1,12,1,8,1529,712,1529,1,0,1,1,12,1,1428,138,0,1,0.5,352,12,1.09,28,1,0,138,0,8,0
1,1,2,0,2,49,10,221,1,14,1,10,4376,712,4376,0.9,0,1,1,30,3,343,273,262,1,1.05,352,14,1.67,4,1,1,273,0,10,0
1,1,0,0,3,22,10,0,1,14,1,10,2612,712,2412,0.75,200,1,1,14,1,1428,285,0,1,0.67,352,14,1.67,10,1,0,285,0,10,0
1,2,0,0,3,20,24,0,1,42,2,24,4276,92,3876,0.68,400,47,2,42,2,92,458,0,2,0.38,92,42,1.03,5,2,0,458,0,24,0
0,1,0,1,3,20,8,0,1,12,1,8,2270,712,2090,8.3,180,1,1,12,1,1428,247,0,1,0.67,352,12,1.67,5,1,0,247,0,8,0
1,1,0,0,3,20,16,0,2,24,1,16,3857,712,3357,0.6,500,1,1,24,1,1428,303,0,1,0.65,352,24,1.67,28,1,0,303,0,16,0
0,2,0,0,2,26,8,0,1,28,3,8,2083,344,2083,7.37,0,342,2,36,4,474,188,0,3,0.5,272,20,1.09,5,4,0,188,0,8,0
1,1,0,1,2,36,10,0,1,14,1,10,4121,712,4121,0.58,0,1,1,14,1,1428,487,0,1,0.67,352,14,1.67,4,1,0,487,0,10,0
0,2,0,1,3,29,46,0,1,264.6,5,36,2083,94,2083,11.13,0,298,2,359.66,9,112,188,0,5,0.5,94,113,1.09,3,9,0,188,0,26,0
1,1,0,0,3,20,20,0,1,35,2,20,3185,342,2785,0.68,400,172,1,35,2,342,298,0,2,0.23,28,28,1.03,10,2,0,298,0,10,0
0,1,0,1,4,30,8,0,1,12,1,8,2083,712,2083,1.52,0,1,1,12,1,1428,188,0,1,0.5,352,12,1.09,2,1,0,188,0,8,0
1,1,0,0,2,30,16,0,2,24,1,16,2336,712,1337,1.3,999,1,1,24,1,1428,158,0,1,0.67,352,24,1.67,13,1,0,158,0,16,0
0,1,0,0,2,20,20,0,2,28,1,20,10676,712,8496,1.27,2180,1,1,28,1,1428,530,0,1,1.05,352,28,1.67,10,1,0,530,0,20,0
0,2,0,0,2,34,10,0,1,30,3,10,3612,332,3612,11.05,0,167,2,30,3,332,326,0,3,0.65,240,22,1.67,4,3,0,326,0,10,0
1,1,1,0,2,21,16,323,5,24,1,16,6519,712,4519,8.77,2000,357,1,176.5,6,400,534,323,1,0.91,352,24,1.98,5,6,1,534,0,16,0
0,1,0,0,2,21,8,0,1,12,1,8,4600,712,4600,0.88,0,1,1,12,1,1428,287,0,1,0.72,352,12,1.98,1,1,0,287,0,8,0
1,0,0,0,2,19,0,0,0,0,0,0,3659,712,3379,0.63,280,0,0,0,0,1428,305,0,0,0.65,352,0,1.67,1,0,0,305,0,0,0
0,1,0,0,2,24,8,0,1,12,1,8,1529,712,1529,0.68,0,331,1,20,2,1320,138,0,1,0.5,352,12,1.09,9,2,0,138,0,8,0
0,3,0,0,2,22,10,0,1,148,5,10,3204,108,2804,8.95,400,141,3,148,5,108,300,0,5,0.23,108,62,1.03,11,5,0,300,0,10,0
1,1,0,0,2,28,8,0,1,12,1,8,7271,712,5771,0.87,1500,1,1,12,1,1428,360,0,1,1.05,352,12,1.67,12,1,0,360,0,8,0
1,1,1,0,4,38,16,119,1,31.5,1,16,1529,132,1529,0.8,0,8,1,31.5,2,132,138,119,2,0.65,28,24,1.67,6,1,1,138,1,8,0
1,2,0,0,2,21,8,0,1,22,2,8,3809,264,2809,1.17,1000,67,2,22,2,264,332,0,2,0.64,264,22,1.33,7,2,0,332,0,8,0
1,2,0,0,2,24,8,0,1,20,2,8,5730,140,4730,1.12,1000,305,2,26,3,608,559,0,2,0.67,140,20,1.67,14,3,0,559,0,8,0
1,1,0,0,2,41,10,0,1,14,1,10,1829,712,1529,0.8,300,1,1,14,1,1428,138,0,1,0.5,352,14,1.09,11,1,0,138,0,10,0
1,1,0,0,2,35,8,0,1,12,1,8,1981,712,1981,1.22,0,1,1,12,1,1428,212,0,1,0.23,352,12,1.03,1,1,0,212,0,8,0
0,1,0,0,2,39,10,0,1,14,1,10,3969,712,2969,0.93,1000,1,1,14,1,1428,268,0,1,0.65,352,14,1.67,3,1,0,268,0,10,0
0,1,2,0,4,24,8,158,2,51.67,2,8,3276,190,2776,8.43,500,100,1,57.5,4,256,328,191,3,0.67,352,12,1.67,6,2,1,328,1,8,0
0,2,0,0,2,29,8,0,1,34.66,3,8,3475,252,3275,0.75,200,156,2,34.66,3,252,387,0,3,0.67,92,31,1.67,9,3,0,387,0,8,1
0,0,0,1,2,19,0,0,0,0,0,0,3679,712,3479,0.93,200,0,0,0,0,1428,314,0,0,0.65,352,0,1.67,5,0,0,314,0,0,0
1,1,0,0,2,30,26,0,1,40,2,0,3923,170,3623,8.17,300,283,1,53,4,186,327,0,2,0.89,20,38,1.33,5,4,0,327,0,0,0
1,1,0,0,3,27,16,0,2,24,1,16,3224,712,3224,1.08,0,1,1,24,1,1428,345,0,1,0.23,352,24,1.03,2,1,0,345,0,16,1
0,3,0,0,4,33,38,0,1,163.66,6,28,3191,70,3191,11.23,0,340,3,307.84,12,70,288,0,6,0.5,34,132.34,1.09,5,12,0,288,0,8,0
1,1,0,0,2,36,8,0,1,12,1,8,2283,712,2183,1.18,100,1,1,12,1,1428,258,0,1,0.67,352,12,1.67,14,1,0,258,0,8,0
1,1,0,1,2,25,10,0,1,14,1,10,1946,712,1946,1.2,0,1,1,14,1,1428,230,0,1,0.67,352,14,1.67,3,1,0,230,0,10,0
1,1,0,0,2,51,8,0,1,12,1,8,2083,712,2083,1.08,0,1,1,12,1,1428,188,0,1,0.5,352,12,1.09,14,1,0,188,0,8,0
0,1,0,0,1,51,10,0,1,14,1,10,10811,712,7811,1.05,3000,253,1,24,2,1008,705,0,1,0.65,352,14,1.67,3,2,0,705,0,10,0
1,1,0,0,2,21,8,0,1,12,1,8,4191,712,3991,0.9,200,1,1,12,1,1428,249,0,1,0.72,352,12,1.98,28,1,0,249,0,8,0
1,1,0,1,2,26,8,0,1,12,1,8,3799,712,3799,1.07,0,1,1,12,1,1428,237,0,1,1.05,352,12,1.67,7,1,0,237,0,8,0
1,1,0,0,2,33,8,0,1,12,1,8,4232,712,4232,0.93,0,1,1,12,1,1428,264,0,1,1.05,352,12,1.67,12,1,0,264,0,8,0
1,2,0,0,2,40,8,0,1,20,2,8,4234,332,3234,7.72,1000,84,2,20,2,332,346,0,2,0.23,332,20,1.03,12,2,0,346,0,8,0
1,1,0,1,2,21,8,0,1,12,1,8,5434,712,5434,0.95,0,1,1,12,1,1428,339,0,1,1.05,352,12,1.67,8,1,0,339,0,8,0
1,1,0,0,2,20,8,0,1,22,2,8,3602,356,3102,0.93,500,90,1,22,2,356,280,0,2,0.65,352,12,1.67,1,2,0,280,0,8,0
1,1,0,1,3,21,8,0,1,12,1,8,3734,712,3734,9.78,0,212,1,20,2,844,337,0,1,0.65,352,12,1.67,9,2,0,337,0,8,0
0,1,0,0,1,36,10,0,1,14,1,10,3220,712,2920,1.08,300,247,1,24,2,984,345,0,1,0.64,352,14,1.33,11,2,0,345,0,10,0
0,1,0,1,2,32,8,0,1,12,1,8,1430,712,1430,0.85,0,1,1,12,1,1428,153,0,1,0.23,352,12,1.03,8,1,0,153,0,8,0
0,1,0,0,3,25,10,0,1,14,1,10,3652,712,3252,0.65,400,301,1,24,2,1200,348,0,1,0.23,352,14,1.03,3,2,0,348,0,10,0
0,2,2,0,2,27,8,65,1,46,3,8,9515,280,6515,1.35,3000,265,3,56,6,434,588,113,5,0.65,156,31,1.67,1,4,1,588,2,8,0
1,1,0,0,2,38,16,0,1,31,2,16,3048,322,2748,0.68,300,303,1,42.4,5,322,294,0,2,0.23,352,24,1.03,7,5,0,294,0,16,0
1,1,0,0,2,23,8,0,1,12,1,8,3592,712,3112,0.97,480,202,1,20,2,804,333,0,1,0.23,352,12,1.03,12,2,0,333,0,8,0
1,3,5,0,2,38,76,16,1,275,6,18,4365,282,4365,0.97,0,353,3,422.28,12,207,394,320,6,0.65,60,144.67,1.67,11,11,1,394,2,18,0
0,2,2,0,2,28,8,125,1,58.65,4,8,5141,230,4841,9.43,300,195,2,74.9,6,235,302,177,5,1.05,252,20,1.67,14,5,1,302,2,8,0
1,1,0,1,2,37,8,0,1,12,1,8,4820,712,4520,1.08,300,1,1,12,1,1428,282,0,1,1.05,352,12,1.67,7,1,0,282,0,8,0
0,0,0,1,2,19,0,0,0,0,0,0,2116,712,2116,0.87,0,0,0,0,0,1428,132,0,0,0.72,352,0,1.98,7,0,0,132,0,0,0
1,1,0,1,2,20,8,0,1,12,1,8,4499,712,4199,10.23,300,1,1,12,1,1428,379,0,1,0.81,352,12,1.98,2,1,0,379,0,8,1
0,1,0,1,2,30,10,0,1,14,1,10,4344,712,4344,0.77,0,1,1,14,1,1428,271,0,1,1.05,352,14,1.67,3,1,0,271,0,10,0
1,2,1,0,2,20,14,27,1,29.5,2,8,3302,96,3302,0.88,0,33,2,29.5,2,96,206,27,2,1.05,96,29.5,1.67,5,2,1,206,1,8,0
1,1,1,0,2,36,8,282,1,12,1,8,3693,712,2693,0.82,1000,258,1,30,3,795,168,282,1,1.05,352,12,1.67,1,2,1,168,0,8,0
0,1,0,0,3,32,8,0,1,12,1,8,6717,712,5517,11.33,1200,1,1,12,1,1428,498,0,1,0.65,352,12,1.67,2,1,0,498,0,8,0
0,1,0,0,2,34,8,0,1,12,1,8,3037,712,3037,0.73,0,1,1,12,1,1428,325,0,1,0.23,352,12,1.03,5,1,0,325,0,8,0
1,1,0,0,2,51,10,0,1,14,1,10,1529,712,1529,0.83,0,1,1,14,1,1428,138,0,1,0.5,352,14,1.09,4,1,0,138,0,10,0
1,0,0,0,2,19,0,0,0,0,0,0,2269,712,1869,0.9,400,0,0,0,0,1428,200,0,0,0.23,352,0,1.03,11,0,0,200,0,0,0
1,2,0,0,1,27,8,0,1,20,2,8,4388,204,4088,1.43,300,52,2,20,2,204,255,0,2,1.05,204,20,1.67,8,2,0,255,0,8,0
0,1,0,1,1,23,10,0,1,22,2,10,2093,484,2083,7.52,10,252,1,30,3,502,188,0,2,0.5,352,14,1.09,11,3,0,188,0,10,0
0,1,0,0,3,40,8,0,1,12,1,8,4166,712,3366,1.03,800,1,1,12,1,1428,210,0,1,1.05,352,12,1.67,12,1,0,210,0,8,0
0,1,0,0,2,33,8,0,1,20,2,8,3191,448,3191,0.93,0,113,1,20,2,448,288,0,2,0.5,352,12,1.09,14,2,0,288,0,8,0
0,1,0,0,4,36,8,0,1,12,1,8,2083,712,2083,1.03,0,1,1,12,1,1428,188,0,1,0.5,352,12,1.09,9,1,0,188,0,8,0
1,1,2,0,2,38,8,60,1,23,1,8,3989,149,3439,0.78,550,1,2,23,3,149,368,90,3,0.23,118,20,1.03,5,1,1,368,2,8,0
1,1,0,0,2,33,0,0,1,12,1,0,2920,712,2420,10.68,500,50,1,12,1,1428,259,0,1,0.23,352,12,1.03,2,1,0,259,0,0,0
1,1,0,1,3,32,10,0,1,14,1,10,1507,712,1507,0.75,0,1,1,14,1,1428,136,0,1,0.89,352,14,1.33,11,1,0,136,0,10,0
1,1,0,0,2,24,8,0,1,12,1,8,3456,712,3156,0.87,300,281,1,20,2,1120,373,0,1,0.67,352,12,1.67,9,2,0,373,0,8,0
0,1,0,1,2,21,8,0,1,12,1,8,6226,712,5226,0.93,1000,331,1,20,2,1320,326,0,1,0.72,352,12,1.98,13,2,0,326,0,8,0
1,1,0,0,2,28,10,0,1,14,1,10,3989,712,3989,9.58,0,1,1,14,1,1428,360,0,1,0.65,352,14,1.67,3,1,0,360,0,10,0
0,1,0,0,3,29,10,0,1,14,1,10,4649,712,4649,0.95,0,1,1,14,1,1428,290,0,1,0.72,352,14,1.98,11,1,0,290,0,10,0
1,1,0,0,2,31,8,0,1,12,1,8,4793,712,4793,0.77,0,1,1,12,1,1428,299,0,1,1.05,352,12,1.67,13,1,0,299,0,8,0
0,1,0,0,2,39,8,0,1,12,1,8,2889,712,2589,2.13,300,192,1,20,2,764,277,0,1,0.23,352,12,1.03,28,2,0,277,0,8,0
1,1,1,1,2,22,20,358,1,35,2,20,3734,342,3734,0.68,0,354,1,145.4,5,342,337,358,2,0.65,352,28,1.67,11,5,1,337,0,20,1
0,1,0,1,2,35,10,0,1,14,1,10,4714,712,4214,1.07,500,207,1,22,2,824,498,0,1,0.91,352,14,1.98,11,2,0,498,0,10,0
1,1,0,1,2,43,8,0,1,12,1,8,3602,712,3102,1,500,1,1,12,1,1428,280,0,1,0.65,352,12,1.67,8,1,0,280,0,8,0
1,1,0,0,2,40,26,0,1,38,1,16,15542,54,8442,0.92,7100,237,1,41,2,418,762,0,1,0.65,54,38,1.67,9,2,0,762,0,16,1
1,1,0,1,2,21,8,0,1,12,1,8,1701,712,1701,0.78,0,1,1,12,1,1428,201,0,1,0.67,352,12,1.67,5,1,0,201,0,8,0
0,1,0,0,2,32,8,0,1,12,1,8,2420,712,2420,0.87,0,1,1,12,1,1428,286,0,1,0.67,352,12,1.67,5,1,0,286,0,8,0
0,1,0,1,2,25,10,0,1,14,1,10,4020,712,3520,0.7,500,273,1,22,2,1088,416,0,1,0.67,352,14,1.67,11,2,0,416,0,10,0
1,1,0,1,2,35,8,0,1,12,1,8,2178,712,2178,0.68,0,1,1,12,1,1428,233,0,1,0.23,352,12,1.03,28,1,0,233,0,8,0
0,1,0,0,2,47,8,0,1,12,1,8,1529,712,1529,1.18,0,1,1,12,1,1428,138,0,1,0.65,352,12,1.67,2,1,0,138,0,8,0
1,1,1,0,4,28,8,68,1,22,1,8,1529,134,1529,0.88,0,1,2,22,2,134,138,68,2,0.5,134,22,1.09,28,1,1,138,1,8,0
0,1,1,1,2,43,10,165,1,35.5,1,10,2083,176,2083,0.72,0,1,1,35.5,2,176,188,169,2,0.5,352,14,1.09,10,1,1,188,1,10,0
0,1,0,1,2,25,8,0,1,12,1,8,4221,712,4221,1,0,1,1,12,1,1428,381,0,1,0.89,352,12,1.33,6,1,0,381,0,8,0
0,2,0,0,2,26,18,0,2,29,2,18,4498,64,4498,0.62,0,233,2,45.34,3,400,406,0,2,0.65,64,29,1.67,11,3,0,406,0,18,0
0,0,0,1,2,34,0,0,4,0,0,0,5306,712,5306,0.98,0,320,0,66,2,102,331,0,0,1.05,352,0,1.67,11,2,0,331,0,0,0
0,1,0,0,2,44,8,0,1,22,2,8,5001,484,5001,1.15,0,122,1,22,2,484,312,0,2,0.72,352,12,1.98,12,2,0,312,0,8,0
0,1,1,0,4,36,8,193,1,12,1,8,3191,712,3191,6.05,0,262,1,30,3,783,288,193,1,0.5,352,12,1.09,5,2,1,288,0,8,0
0,1,0,0,3,45,8,0,1,12,1,0,1529,712,1529,7.37,0,17,1,12,1,1428,138,0,1,0.65,352,12,1.67,2,1,0,138,0,0,0
0,1,0,0,3,32,8,0,1,12,1,8,1529,712,1529,0.87,0,1,1,12,1,1428,138,0,1,0.5,352,12,1.09,8,1,0,138,0,8,0
0,0,0,1,2,19,0,0,0,0,0,0,3681,712,3681,1.63,0,0,0,0,0,1428,435,0,0,0.67,352,0,1.67,8,0,0,435,0,0,1
1,0,0,0,2,47,0,0,2,0,0,0,4937,712,4937,1.07,0,245,0,40,2,50,308,0,0,1.05,352,0,1.67,28,2,0,308,0,0,0
1,0,0,0,2,19,0,0,0,0,0,0,3934,712,3734,0.63,200,0,0,0,0,1428,337,0,0,0.65,352,0,1.67,2,0,0,337,0,0,0
0,1,0,0,4,30,8,0,1,12,1,8,1529,712,1529,0.85,0,1,1,12,1,1428,138,0,1,0.5,352,12,1.09,13,1,0,138,0,8,0
1,1,0,0,4,35,8,0,1,31,2,8,2083,210,2083,1.4,0,324,1,48.5,4,298,188,0,2,0.5,352,12,1.09,6,4,0,188,0,8,0
0,1,0,1,4,55,8,0,1,12,1,8,1529,712,1529,0.75,0,1,1,12,1,1428,138,0,1,0.5,352,12,1.09,5,1,0,138,0,8,0
0,1,0,0,4,35,10,0,1,14,1,10,1529,712,1529,1,0,1,1,14,1,1428,138,0,1,0.5,352,14,1.09,3,1,0,138,0,10,0
0,0,1,0,2,34,0,197,1,24,1,0,4056,712,3056,1.17,1000,221,0,49,3,63,327,197,1,0.23,352,0,1.03,4,3,1,327,0,0,0
1,2,2,0,2,30,8,49,1,45.75,2,8,4121,222,4121,1.17,0,186,3,53.53,5,277,487,91,4,0.67,264,31,1.67,8,3,1,487,2,8,0
1,1,0,0,1,22,10,0,1,14,1,10,2083,712,2083,1.25,0,1,1,14,1,1428,188,0,1,0.5,352,14,1.09,3,1,0,188,0,10,0
1,1,0,0,2,22,10,0,1,14,1,10,5305,712,4905,0.93,400,1,1,14,1,1428,306,0,1,1.05,352,14,1.67,4,1,0,306,0,10,0
1,1,0,0,3,42,10,0,1,14,1,10,2714,712,2714,0.72,0,1,1,14,1,1428,245,0,1,0.65,352,14,1.67,3,1,0,245,0,10,0
1,1,0,0,2,30,10,0,1,14,1,10,3859,712,3559,1.03,300,1,1,14,1,1428,222,0,1,0.72,352,14,1.98,10,1,0,222,0,10,0
0,2,0,1,3,23,8,0,1,20,2,8,7915,256,5915,0.65,2000,265,2,28,3,528,369,0,2,1.05,256,20,1.67,6,3,0,369,0,8,0
1,3,0,1,2,25,69,0,1,180,6,46,3991,50,3991,11.65,0,358,3,315.5,12,52,249,0,6,0.72,50,121,1.98,7,12,0,249,0,46,0
1,1,0,0,2,33,10,0,1,14,1,10,2083,712,2083,1.08,0,1,1,14,1,1428,188,0,1,0.89,352,14,1.33,3,1,0,188,0,10,0
0,1,0,0,2,40,8,0,1,12,1,8,2083,712,2083,0.67,0,1,1,12,1,1428,188,0,1,0.5,352,12,1.09,1,1,0,188,0,8,0
0,1,0,0,2,27,8,0,1,12,1,8,3126,712,3126,0.97,0,1,1,12,1,1428,195,0,1,0.72,352,12,1.98,13,1,0,195,0,8,0
1,1,0,0,2,20,10,0,1,14,1,10,1950,712,1950,8.07,0,229,1,22,2,912,176,0,1,0.65,352,14,1.67,10,2,0,176,0,10,0
0,1,0,0,2,37,8,0,1,12,1,8,6120,712,4620,1.25,1500,1,1,12,1,1428,417,0,1,0.65,352,12,1.67,14,1,0,417,0,8,0
1,1,2,0,2,37,22,1,1,41,1,22,2388,300,2388,0.97,0,325,1,48.17,3,745,149,98,2,1.05,27,34,1.67,9,2,1,149,2,14,0
0,1,0,1,3,36,8,0,1,12,1,8,6095,712,4595,0.78,1500,1,1,12,1,1428,543,0,1,0.67,352,12,1.67,14,1,0,543,0,8,0
0,1,0,0,3,23,8,0,1,12,1,8,2083,712,2083,1.1,0,1,1,12,1,1428,188,0,1,0.89,352,12,1.33,5,1,0,188,0,8,0
1,1,0,1,2,32,8,0,1,12,1,8,3310,712,2310,1.03,1000,1,1,12,1,1428,273,0,1,0.67,352,12,1.67,9,1,0,273,0,8,0
0,3,3,0,2,33,8,58,1,76.25,4,8,4783,115,3783,1.02,1000,130,3,78.83,5,231,236,190,4,0.72,139,51.5,1.98,5,4,1,236,2,8,0
1,1,0,0,3,43,8,0,1,12,1,8,3934,712,3734,1.22,200,1,1,12,1,1428,337,0,1,0.65,352,12,1.67,2,1,0,337,0,8,0
0,1,0,0,2,39,8,0,1,12,1,8,2083,712,2083,1,0,1,1,12,1,1428,188,0,1,0.89,352,12,1.33,7,1,0,188,0,8,0
1,3,0,0,2,23,8,0,1,55,4,8,4099,98,3799,7.72,300,93,3,55,4,98,237,0,4,1.05,98,47.34,1.67,4,4,0,237,0,8,0
1,1,0,0,2,50,10,0,2,22,2,10,1749,628,1549,0.97,200,355,1,109.42,7,314,183,0,2,0.38,352,14,1.03,3,7,0,183,0,10,0
0,1,0,1,2,20,16,0,2,24,1,16,3971,712,3571,12.12,400,1,1,24,1,1428,422,0,1,0.38,352,24,1.03,12,1,0,422,0,16,0
1,1,0,0,2,46,8,0,1,12,1,8,2889,712,2589,1.07,300,1,1,12,1,1428,277,0,1,0.23,352,12,1.03,7,1,0,277,0,8,0
0,1,0,1,3,25,8,0,2,12,1,8,3701,712,3601,8.95,100,289,1,35,2,576,325,0,1,0.65,352,12,1.67,5,2,0,325,0,8,0
0,1,0,0,2,35,8,0,1,12,1,8,2083,712,2083,0.62,0,1,1,12,1,1428,188,0,1,0.65,352,12,1.67,5,1,0,188,0,8,0
0,1,0,0,2,20,18,0,1,26,1,18,1728,40,1728,0.92,0,11,1,26,1,40,156,0,1,0.5,40,26,1.09,7,1,0,156,0,8,0
0,1,0,0,2,35,8,0,1,12,1,8,13619,712,9019,1.25,4600,1,1,12,1,1428,814,0,1,0.89,352,12,1.33,5,1,0,814,0,8,1
0,1,0,1,1,33,8,0,1,12,1,8,1529,712,1529,0.72,0,1,1,12,1,1428,138,0,1,0.5,352,12,1.09,28,1,0,138,0,8,0
0,2,0,0,3,30,10,0,1,44.66,3,10,2083,166,2083,1.25,0,231,2,52.5,4,262,188,0,3,0.5,166,37,1.09,4,4,0,188,0,10,0
0,1,0,0,3,24,20,0,1,28,1,20,4530,4,3131,0.82,1399,2,1,28,1,4,370,0,1,0.38,4,28,1.03,10,1,0,370,0,20,0
0,1,0,1,2,23,8,0,1,12,1,8,4905,712,4905,1.5,0,1,1,12,1,1428,306,0,1,0.72,352,12,1.98,6,1,0,306,0,8,0
0,1,0,0,2,43,10,0,1,18,2,10,3949,576,2949,0.55,1000,145,1,18,2,576,184,0,2,1.05,352,14,1.67,4,2,0,184,0,10,0
1,1,0,0,2,48,10,0,1,14,1,10,1759,712,1529,1.03,230,1,1,14,1,1428,138,0,1,0.65,352,14,1.67,4,1,0,138,0,10,0
1,1,0,0,2,38,24,0,1,44,2,24,4188,250,4188,0.77,0,126,1,44,2,250,378,0,2,0.81,352,36,1.98,2,2,0,378,0,24,0
1,1,0,0,3,32,8,0,1,12,1,8,3599,712,3299,1.45,300,206,1,20,2,820,353,0,1,0.23,352,12,1.03,9,2,0,353,0,8,0
0,1,0,0,2,30,10,0,1,58,3,10,3922,214,3922,0.68,0,140,1,58,3,214,354,0,3,0.81,352,14,1.98,4,3,0,354,0,10,1
0,2,0,0,2,35,8,0,1,22,2,8,9115,192,6315,1.55,2800,262,2,75.2,5,304,570,0,2,0.89,192,22,1.33,9,5,0,570,0,8,0
0,1,0,0,3,37,28,0,1,46,2,20,5286,176,4986,9.3,300,104,1,46,2,176,450,0,2,0.81,52,40,1.98,10,2,0,450,0,10,0
0,1,0,1,3,28,8,0,1,20,2,8,2675,560,2075,0.58,600,141,1,20,2,560,222,0,2,0.23,352,12,1.03,8,2,0,222,0,8,0
0,1,0,0,2,32,10,0,1,14,1,10,1529,712,1529,0.87,0,1,1,14,1,1428,138,0,1,0.5,352,14,1.09,11,1,0,138,0,10,0
0,1,0,0,2,39,10,0,1,14,1,10,1529,712,1529,0.98,0,1,1,14,1,1428,138,0,1,0.5,352,14,1.09,4,1,0,138,0,10,0
0,1,0,0,2,23,8,0,1,20,2,8,4824,628,4424,9.75,400,283,1,30,3,562,276,0,2,0.72,352,12,1.98,6,3,0,276,0,8,0
1,1,0,0,2,46,8,0,1,12,1,8,2686,712,2486,1.08,200,1,1,12,1,1428,266,0,1,0.23,352,12,1.03,14,1,0,266,0,8,1
1,1,0,0,2,45,10,0,1,14,1,10,3693,712,3393,1.52,300,2,1,14,1,1428,401,0,1,0.67,352,14,1.67,3,1,0,401,0,10,0
0,0,0,0,2,19,0,0,0,0,0,0,4289,712,3989,1.12,300,0,0,0,0,1428,360,0,0,0.65,352,0,1.67,2,0,0,360,0,0,0
0,1,0,0,2,21,8,0,1,12,1,8,8313,712,6813,0.67,1500,1,1,12,1,1428,425,0,1,0.72,352,12,1.98,5,1,0,425,0,8,0
1,1,1,1,2,44,28,62,1,54.5,1,24,5074,60,5074,13.92,0,25,2,54.5,2,60,458,62,2,0.65,60,54.5,1.67,9,1,1,458,1,24,1
0,1,1,0,2,29,8,44,1,20,1,8,2837,86,2837,1.02,0,1,2,20,2,86,177,44,2,0.72,86,20,1.98,7,1,1,177,1,8,0
1,1,0,0,2,22,20,0,1,35,2,20,3646,228,3346,11.5,300,320,1,46.5,4,310,302,0,2,0.65,4,28,1.67,11,4,0,302,0,20,0
0,1,0,0,3,21,8,0,1,12,1,8,3246,712,3046,1.48,200,1,1,12,1,1428,190,0,1,0.72,352,12,1.98,8,1,0,190,0,8,0
0,1,0,0,2,56,10,0,1,14,1,10,1662,712,1662,0.78,0,1,1,14,1,1428,150,0,1,0.65,352,14,1.67,3,1,0,150,0,10,0
0,1,0,0,2,32,8,0,1,12,1,8,3411,712,3112,15.53,299,1,1,12,1,1428,333,0,1,0.23,352,12,1.03,28,1,0,333,0,8,0
0,1,0,0,2,31,8,0,2,22,2,8,2083,436,2083,1.23,0,358,1,53.34,3,490,188,0,2,0.89,352,12,1.33,28,3,0,188,0,8,0
1,1,0,1,3,23,30,0,3,42,1,30,3734,712,3734,8.63,0,1,1,42,1,1428,337,0,1,0.65,352,42,1.67,10,1,0,337,0,30,1
0,1,0,1,2,24,8,0,1,12,1,8,2083,712,2083,0.65,0,1,1,12,1,1428,188,0,1,0.5,352,12,1.09,13,1,0,188,0,8,0
